Batch Index,Time
0,0.234881
1,0.067075
2,0.050479
3,0.011804
4,0.011464
5,0.011543
6,0.011192
7,0.011843
8,0.01126
9,0.011269
10,0.011211
11,0.011356
12,0.011293
13,0.011672
14,0.01115
15,0.011297
16,0.011649
17,0.011136
18,0.011344
19,0.011148
20,0.011289
21,0.011273
22,0.011405
23,0.011345
24,0.01119
25,0.011505
26,0.011277
27,0.011231
28,0.011534
29,0.011212
30,0.011246
31,0.011419
32,0.011329
33,0.011272
34,0.01141
35,0.011262
36,0.011276
37,0.011378
38,0.011306
39,0.011337
40,0.011461
41,0.011271
42,0.011299
43,0.01146
44,0.01141
45,0.015834
46,0.011278
47,0.011396
48,0.011255
49,0.011396
50,0.011359
51,0.011345
52,0.011589
53,0.011281
54,0.011355
55,0.01142
56,0.011334
57,0.011541
58,0.011437
59,0.011352
60,0.011391
61,0.011356
62,0.011517
63,0.011387
64,0.01161
65,0.011749
66,0.011771
67,0.011501
68,0.01165
69,0.011397
70,0.011334
71,0.011578
72,0.0113
73,0.011414
74,0.011386
75,0.011352
76,0.011434
77,0.011306
78,0.011459
79,0.011483
80,0.011346
81,0.011584
82,0.050743
83,0.011543
84,0.011601
85,0.011301
86,0.011399
87,0.011342
88,0.011397
89,0.011544
90,0.011325
91,0.011605
92,0.011375
93,0.011643
94,0.011344
95,0.011529
96,0.011349
97,0.011415
98,0.011488
99,0.011393
100,0.011808
101,0.011566
102,0.011924
103,0.011308
104,0.053558
105,0.055953
106,0.012141
107,0.011355
108,0.011428
109,0.051515
110,0.058612
111,0.055558
112,0.011541
113,0.011469
114,0.011555
115,0.011376
116,0.011626
117,0.012938
118,0.011311
119,0.011434
120,0.056349
121,0.011404
122,0.011403
123,0.011192
124,0.011282
125,0.011384
126,0.011283
127,0.011181
128,0.0113
129,0.011356
130,0.011223
131,0.011219
132,0.011334
133,0.011335
134,0.011275
135,0.01147
136,0.011281
137,0.011239
138,0.011448
139,0.011284
140,0.011246
141,0.011369
142,0.011361
143,0.011394
144,0.011408
145,0.011271
146,0.011295
147,0.011436
148,0.011296
149,0.011275
150,0.01137
151,0.011281
152,0.011361
153,0.01139
154,0.011343
155,0.011519
156,0.011343
157,0.011326
158,0.011374
159,0.011317
160,0.011358
161,0.011395
162,0.011321
163,0.011386
164,0.011385
165,0.011368
166,0.01141
167,0.011311
168,0.011371
169,0.011461
170,0.011458
171,0.011572
172,0.011361
173,0.011516
174,0.011327
175,0.011512
176,0.011446
177,0.011383
178,0.011415
179,0.011403
180,0.011534
181,0.011365
182,0.011436
183,0.01137
184,0.011418
185,0.01146
186,0.011374
187,0.011535
188,0.012791
189,0.01456
190,0.011653
191,0.011476
192,0.011456
193,0.054818
194,0.011532
195,0.01155
196,0.011261
197,0.011355
198,0.011432
199,0.011377
200,0.011618
201,0.011815
202,0.011358
203,0.011341
204,0.011388
205,0.011328
206,0.011359
207,0.012915
208,0.011383
209,0.011343
210,0.011392
211,0.011307
212,0.011412
213,0.011409
214,0.01138
215,0.055707
216,0.011523
217,0.011529
218,0.011413
219,0.011494
220,0.011334
221,0.011363
222,0.011393
223,0.080819
224,0.070621
225,0.01158
226,0.011415
227,0.077909
228,0.011511
229,0.011472
230,0.01143
231,0.011366
232,0.011468
233,0.011519
234,0.011548
235,0.011296
236,0.011395
237,0.011379
238,0.011269
239,0.011376
240,0.01144
241,0.011435
242,0.011548
243,0.011322
244,0.011825
245,0.01132
246,0.011406
247,0.065841
248,0.011389
249,0.011307
250,0.01134
251,0.011349
252,0.011235
253,0.011463
254,0.011285
255,0.011359
256,0.011446
257,0.011264
258,0.011509
259,0.011288
260,0.011385
261,0.011512
262,0.011329
263,0.011521
264,0.011296
265,0.011367
266,0.01142
267,0.011316
268,0.011522
269,0.011389
270,0.011319
271,0.011479
272,0.055333
273,0.011508
274,0.011365
275,0.011313
276,0.011379
277,0.0114
278,0.011447
279,0.01134
280,0.014905
281,0.011401
282,0.011467
283,0.011347
284,0.011474
285,0.01141
286,0.011341
287,0.011479
288,0.011347
289,0.011604
290,0.011395
291,0.011496
292,0.060758
293,0.011551
294,0.01153
295,0.011375
296,0.011507
297,0.011384
298,0.011393
299,0.011494
300,0.011372
301,0.011861
302,0.011369
303,0.011463
304,0.011498
305,0.061045
306,0.011556
307,0.011358
308,0.011395
309,0.011412
310,0.011395
311,0.011346
312,0.011345
313,0.051136
314,0.016469
315,0.011381
316,0.011406
317,0.011352
318,0.011377
319,0.011346
320,0.011476
321,0.011532
322,0.011407
323,0.011413
324,0.011415
325,0.011432
326,0.011331
327,0.012744
328,0.011326
329,0.011333
330,0.061658
331,0.011543
332,0.011416
333,0.011329
334,0.011541
335,0.011335
336,0.011488
337,0.0113
338,0.011325
339,0.011545
340,0.011298
341,0.011536
342,0.013268
343,0.011352
344,0.011439
345,0.011247
346,0.011325
347,0.011327
348,0.011318
349,0.011337
350,0.011274
351,0.011339
352,0.01128
353,0.011438
354,0.011324
355,0.011274
356,0.011514
357,0.011367
358,0.011523
359,0.011352
360,0.011426
361,0.011473
362,0.011297
363,0.011399
364,0.011367
365,0.011316
366,0.011437
367,0.011429
368,0.011517
369,0.011346
370,0.01144
371,0.011379
372,0.011423
373,0.01144
374,0.011507
375,0.011474
376,0.011474
377,0.011529
378,0.061602
379,0.01154
380,0.011383
381,0.050924
382,0.011592
383,0.011368
384,0.011369
385,0.011342
386,0.011267
387,0.011403
388,0.011308
389,0.064877
390,0.011545
391,0.011369
392,0.01138
393,0.011489
394,0.011299
395,0.011755
396,0.011326
397,0.011491
398,0.011349
399,0.011326
400,0.011451
401,0.011404
402,0.011461
403,0.011366
404,0.011338
405,0.011418
406,0.011383
407,0.011412
408,0.011456
409,0.07095
410,0.011567
411,0.011453
412,0.01146
413,0.01146
414,0.011321
415,0.054099
416,0.01144
417,0.011354
418,0.011344
419,0.011312
420,0.057287
421,0.011517
422,0.011323
423,0.011322
424,0.011384
425,0.011287
426,0.011737
427,0.011326
428,0.011477
429,0.011332
430,0.011294
431,0.011395
432,0.01138
433,0.01154
434,0.011337
435,0.011412
436,0.011405
437,0.011348
438,0.011443
439,0.052104
440,0.011538
441,0.071301
442,0.011363
443,0.011394
444,0.011318
445,0.011393
446,0.011498
447,0.011359
448,0.011354
449,0.011371
450,0.011396
451,0.011449
452,0.011376
453,0.011387
454,0.011465
455,0.011364
456,0.011447
457,0.011367
458,0.01141
459,0.01135
460,0.011476
461,0.012941
462,0.011396
463,0.011379
464,0.011215
465,0.011557
466,0.011444
467,0.011389
468,0.011459
469,0.011779
470,0.011362
471,0.011465
472,0.011344
473,0.011551
474,0.011338
475,0.070441
476,0.013014
477,0.01137
478,0.011328
479,0.011544
480,0.011347
481,0.011511
482,0.011344
483,0.0114
484,0.011417
485,0.011316
486,0.011421
487,0.011406
488,0.011318
489,0.011412
490,0.059762
491,0.01151
492,0.011412
493,0.012493
494,0.01143
495,0.011964
496,0.011445
497,0.011343
498,0.058424
499,0.011425
500,0.011303
501,0.011299
502,0.01128
503,0.011266
504,0.011539
505,0.011336
506,0.011299
507,0.01132
508,0.011311
509,0.011315
510,0.011366
511,0.01132
512,0.011307
513,0.011388
514,0.011347
515,0.011733
516,0.011363
517,0.011554
518,0.011325
519,0.011499
520,0.011354
521,0.01133
522,0.011466
523,0.011347
524,0.011521
525,0.011355
526,0.011352
527,0.011396
528,0.011333
529,0.052169
530,0.013259
531,0.011395
532,0.011275
533,0.011483
534,0.011275
535,0.011266
536,0.01141
537,0.011357
538,0.011327
539,0.011365
540,0.011354
541,0.011703
542,0.011352
543,0.011548
544,0.011304
545,0.011416
546,0.011343
547,0.011332
548,0.011498
549,0.01133
550,0.011408
551,0.011399
552,0.011326
553,0.011773
554,0.011307
555,0.012589
556,0.011369
557,0.0115
558,0.011339
559,0.011314
560,0.011445
561,0.011349
562,0.011514
563,0.011358
564,0.011431
565,0.011374
566,0.011425
567,0.011589
568,0.011442
569,0.011479
570,0.013063
571,0.011374
572,0.011454
573,0.011291
574,0.0113
575,0.011384
576,0.011359
577,0.011695
578,0.011353
579,0.011513
580,0.011427
581,0.011536
582,0.011408
583,0.01154
584,0.011352
585,0.011529
586,0.011414
587,0.01135
588,0.011495
589,0.011416
590,0.012755
591,0.012619
592,0.01044
593,0.010546
594,0.010476
595,0.010598
596,0.01063
597,0.010538
598,0.010801
599,0.010617
600,0.010613
601,0.010577
602,0.010591
603,0.010818
604,0.010614
605,0.010524
606,0.010639
607,0.010546
608,0.010637
609,0.010839
610,0.010581
611,0.012045
612,0.010518
613,0.011635
614,0.010586
615,0.010594
616,0.010563
617,0.010557
618,0.010636
619,0.010572
620,0.010874
621,0.010624
622,0.013476
623,0.010866
624,0.010815
625,0.010554
626,0.010548
627,0.010506
628,0.010506
629,0.010602
630,0.010729
631,0.010613
632,0.010552
633,0.015438
634,0.010632
635,0.010573
636,0.01059
637,0.010572
638,0.010601
639,0.013882
640,0.011328
641,0.011829
642,0.011503
643,0.011481
644,0.011266
645,0.011425
646,0.011503
647,0.011496
648,0.011475
649,0.011543
650,0.011526
651,0.011588
652,0.011375
653,0.011645
654,0.011472
655,0.011532
656,0.011468
657,0.011444
658,0.011347
659,0.01163
660,0.011336
661,0.011422
662,0.011398
663,0.011365
664,0.011533
665,0.011656
666,0.011388
667,0.011389
668,0.011511
669,0.011378
670,0.012587
671,0.011439
672,0.011654
673,0.011429
674,0.011526
675,0.011415
676,0.01143
677,0.062718
678,0.011534
679,0.011298
680,0.011387
681,0.011419
682,0.011487
683,0.011417
684,0.011296
685,0.011415
686,0.011367
687,0.011731
688,0.011439
689,0.011398
690,0.011353
691,0.011427
692,0.011363
693,0.011455
694,0.01144
695,0.011399
696,0.01163
697,0.011353
698,0.011577
699,0.011383
700,0.011558
701,0.011503
702,0.011537
703,0.013091
704,0.016024
705,0.011387
706,0.011457
707,0.011349
708,0.011406
709,0.011511
710,0.011321
711,0.01145
712,0.011405
713,0.011509
714,0.011423
715,0.011587
716,0.011591
717,0.011499
718,0.011524
719,0.011458
720,0.012916
721,0.011425
722,0.012616
723,0.011473
724,0.011499
725,0.011401
726,0.011563
727,0.011363
728,0.011633
729,0.011441
730,0.011465
731,0.012554
732,0.011562
733,0.011407
734,0.011447
735,0.01136
736,0.011386
737,0.011448
738,0.011427
739,0.011428
740,0.01148
741,0.011711
742,0.011362
743,0.011438
744,0.011493
745,0.011483
746,0.011514
747,0.011532
748,0.011633
749,0.01166
750,0.011775
751,0.011428
752,0.01244
753,0.011385
754,0.011698
755,0.011389
756,0.011412
757,0.011393
758,0.011546
759,0.011325
760,0.011458
761,0.011506
762,0.011414
763,0.011512
764,0.011409
765,0.011502
766,0.011436
767,0.011469
768,0.013054
769,0.011372
770,0.01157
771,0.01144
772,0.011455
773,0.011383
774,0.011359
775,0.011453
776,0.011397
777,0.01148
778,0.011481
779,0.011453
780,0.01143
781,0.011661
782,0.01136
783,0.01155
784,0.011377
785,0.011597
786,0.012867
787,0.011344
788,0.011494
789,0.011398
790,0.011393
791,0.011435
792,0.011431
793,0.011781
794,0.011389
795,0.011409
796,0.011405
797,0.011476
798,0.01154
799,0.013029
800,0.011749
801,0.011364
802,0.011458
803,0.011351
804,0.011507
805,0.011509
806,0.011659
807,0.011304
808,0.011709
809,0.011385
810,0.012682
811,0.011388
812,0.011542
813,0.01141
814,0.011575
815,0.011382
816,0.011638
817,0.011496
818,0.011453
819,0.011435
820,0.01158
821,0.011438
822,0.011398
823,0.011392
824,0.011579
825,0.011382
826,0.011846
827,0.011467
828,0.011439
829,0.012801
830,0.011362
831,0.011368
832,0.011343
833,0.011367
834,0.011666
835,0.011357
836,0.011577
837,0.011403
838,0.066881
839,0.011539
840,0.011362
841,0.011416
842,0.011445
843,0.011383
844,0.011474
845,0.011338
846,0.011269
847,0.011503
848,0.012625
849,0.011395
850,0.011379
851,0.011434
852,0.011392
853,0.011448
854,0.011356
855,0.011383
856,0.011424
857,0.011371
858,0.01142
859,0.011344
860,0.011358
861,0.011378
862,0.0114
863,0.0114
864,0.011413
865,0.01145
866,0.011478
867,0.011517
868,0.011423
869,0.011365
870,0.054476
871,0.011542
872,0.011795
873,0.01133
874,0.011506
875,0.012555
876,0.011388
877,0.011318
878,0.011596
879,0.011359
880,0.011352
881,0.011396
882,0.011312
883,0.011613
884,0.011386
885,0.011474
886,0.011394
887,0.011337
888,0.012179
889,0.011508
890,0.011328
891,0.011444
892,0.011386
893,0.01144
894,0.011405
895,0.01159
896,0.056731
897,0.011568
898,0.011334
899,0.01139
900,0.01139
901,0.011471
902,0.011392
903,0.01138
904,0.011429
905,0.011397
906,0.011454
907,0.011505
908,0.012557
909,0.011449
910,0.011494
911,0.011461
912,0.011599
913,0.011377
914,0.011518
915,0.011476
916,0.011685
917,0.011743
918,0.011499
919,0.011702
920,0.011439
921,0.011531
922,0.01149
923,0.012639
924,0.011539
925,0.011476
926,0.011389
927,0.011416
928,0.011419
929,0.010966
930,0.010533
931,0.010697
932,0.010537
933,0.010905
934,0.010606
935,0.010738
936,0.010588
937,0.010664
938,0.011807
939,0.011713
940,0.012933
941,0.011457
942,0.011466
943,0.011335
944,0.011471
945,0.011402
946,0.011447
947,0.011453
948,0.011466
949,0.011354
950,0.01143
951,0.011452
952,0.011318
953,0.011578
954,0.011468
955,0.011623
956,0.011545
957,0.011446
958,0.011514
959,0.011492
960,0.011435
961,0.011605
962,0.011498
963,0.068875
964,0.01062
965,0.010854
966,0.010569
967,0.010581
968,0.010512
969,0.01061
970,0.010566
971,0.010781
972,0.011257
973,0.011376
974,0.011409
975,0.063949
976,0.011527
977,0.011398
978,0.0114
979,0.011441
980,0.0114
981,0.011416
982,0.011463
983,0.011389
984,0.01147
985,0.011353
986,0.011371
987,0.011592
988,0.011327
989,0.011624
990,0.011384
991,0.012777
992,0.011423
993,0.011383
994,0.011361
995,0.01133
996,0.011416
997,0.011391
998,0.011473
999,0.011393
1000,0.011751
1001,0.011385
1002,0.011522
1003,0.011377
1004,0.012774
1005,0.01133
1006,0.011463
1007,0.011294
1008,0.011296
1009,0.011414
1010,0.01138
1011,0.011433
1012,0.011397
1013,0.011326
1014,0.011556
1015,0.011395
1016,0.011574
1017,0.011438
1018,0.011477
1019,0.011624
1020,0.011509
1021,0.011433
1022,0.011531
1023,0.01232
1024,0.012054
1025,0.011514
1026,0.011389
1027,0.012705
1028,0.011317
1029,0.011468
1030,0.011533
1031,0.011574
1032,0.011477
1033,0.060108
1034,0.01155
1035,0.011338
1036,0.051444
1037,0.011459
1038,0.011458
1039,0.011424
1040,0.01162
1041,0.011328
1042,0.011532
1043,0.011316
1044,0.01141
1045,0.01152
1046,0.011321
1047,0.011492
1048,0.011346
1049,0.011531
1050,0.011383
1051,0.012803
1052,0.013798
1053,0.011415
1054,0.011553
1055,0.062943
1056,0.011446
1057,0.011287
1058,0.011301
1059,0.011302
1060,0.011212
1061,0.0114
1062,0.011266
1063,0.011298
1064,0.011709
1065,0.011258
1066,0.011425
1067,0.011311
1068,0.01159
1069,0.011332
1070,0.011304
1071,0.011407
1072,0.01129
1073,0.011298
1074,0.01154
1075,0.011264
1076,0.01134
1077,0.011334
1078,0.011322
1079,0.011327
1080,0.011407
1081,0.011338
1082,0.011471
1083,0.011322
1084,0.011316
1085,0.011588
1086,0.011374
1087,0.011532
1088,0.011408
1089,0.011523
1090,0.011325
1091,0.011462
1092,0.01146
1093,0.011355
1094,0.011466
1095,0.011388
1096,0.011811
1097,0.01138
1098,0.011476
1099,0.011374
1100,0.011556
1101,0.011405
1102,0.011626
1103,0.011417
1104,0.011755
1105,0.012743
1106,0.011355
1107,0.011494
1108,0.011323
1109,0.011331
1110,0.011495
1111,0.011366
1112,0.011729
1113,0.011358
1114,0.011537
1115,0.011481
1116,0.01161
1117,0.020265
1118,0.011623
1119,0.011501
1120,0.011776
1121,0.011579
1122,0.011497
1123,0.011768
1124,0.01138
1125,0.011453
1126,0.011403
1127,0.011781
1128,0.011357
1129,0.01144
1130,0.011535
1131,0.01151
1132,0.011476
1133,0.011525
1134,0.011452
1135,0.011497
1136,0.011429
1137,0.011608
1138,0.011432
1139,0.073639
1140,0.011514
1141,0.011459
1142,0.061839
1143,0.011508
1144,0.01144
1145,0.011326
1146,0.011842
1147,0.01139
1148,0.011504
1149,0.013121
1150,0.011373
1151,0.012632
1152,0.011436
1153,0.013144
1154,0.011417
1155,0.012635
1156,0.011383
1157,0.011291
1158,0.011377
1159,0.011318
1160,0.01141
1161,0.012186
1162,0.011646
1163,0.011435
1164,0.012691
1165,0.011299
1166,0.011303
1167,0.011659
1168,0.011338
1169,0.011428
1170,0.011328
1171,0.011288
1172,0.011723
1173,0.011355
1174,0.011376
1175,0.011293
1176,0.011325
1177,0.011402
1178,0.011385
1179,0.011462
1180,0.011399
1181,0.011373
1182,0.011432
1183,0.011565
1184,0.011443
1185,0.011449
1186,0.011607
1187,0.011352
1188,0.011658
1189,0.011465
1190,0.011401
1191,0.011477
1192,0.011655
1193,0.011409
1194,0.011528
1195,0.011434
1196,0.01157
1197,0.011382
1198,0.011583
1199,0.011345
1200,0.011479
1201,0.013071
1202,0.011307
1203,0.011355
1204,0.011416
1205,0.011374
1206,0.011744
1207,0.011353
1208,0.011511
1209,0.011436
1210,0.011563
1211,0.011466
1212,0.011535
1213,0.011468
1214,0.011481
1215,0.011438
1216,0.011569
1217,0.011411
1218,0.01179
1219,0.011406
1220,0.012528
1221,0.011457
1222,0.073044
1223,0.011608
1224,0.011607
1225,0.011249
1226,0.011407
1227,0.011378
1228,0.011377
1229,0.011476
1230,0.011386
1231,0.011385
1232,0.011414
1233,0.011395
1234,0.011414
1235,0.011353
1236,0.011383
1237,0.011376
1238,0.011372
1239,0.01152
1240,0.011355
1241,0.011656
1242,0.011429
1243,0.011695
1244,0.011406
1245,0.011423
1246,0.011394
1247,0.01188
1248,0.011346
1249,0.011452
1250,0.011466
1251,0.01155
1252,0.011477
1253,0.05731
1254,0.011518
1255,0.011568
1256,0.011484
1257,0.012782
1258,0.011754
1259,0.012586
1260,0.011436
1261,0.011353
1262,0.011805
1263,0.011303
1264,0.011426
1265,0.011418
1266,0.011489
1267,0.011394
1268,0.011335
1269,0.011527
1270,0.01138
1271,0.012383
1272,0.011572
1273,0.011433
1274,0.012565
1275,0.011493
1276,0.012752
1277,0.011346
1278,0.011297
1279,0.011445
1280,0.011305
1281,0.011326
1282,0.011478
1283,0.011276
1284,0.011381
1285,0.011405
1286,0.011395
1287,0.011545
1288,0.011527
1289,0.011467
1290,0.011371
1291,0.011455
1292,0.0115
1293,0.011517
1294,0.011495
1295,0.011611
1296,0.011659
1297,0.011452
1298,0.011372
1299,0.011426
1300,0.011384
1301,0.011523
1302,0.011392
1303,0.011419
1304,0.011722
1305,0.011603
1306,0.011712
1307,0.014709
1308,0.012561
1309,0.011453
1310,0.011493
1311,0.011352
1312,0.011521
1313,0.011303
1314,0.011362
1315,0.011405
1316,0.011314
1317,0.011469
1318,0.011417
1319,0.011375
1320,0.011508
1321,0.011348
1322,0.011766
1323,0.011362
1324,0.011502
1325,0.011462
1326,0.011428
1327,0.011362
1328,0.011669
1329,0.011435
1330,0.011641
1331,0.011442
1332,0.011558
1333,0.011388
1334,0.011589
1335,0.011396
1336,0.011572
1337,0.013176
1338,0.011359
1339,0.011462
1340,0.011418
1341,0.01138
1342,0.011499
1343,0.011548
1344,0.01151
1345,0.020323
1346,0.011423
1347,0.011448
1348,0.011507
1349,0.011461
1350,0.011462
1351,0.011962
1352,0.01137
1353,0.011474
1354,0.011432
1355,0.011454
1356,0.011428
1357,0.011674
1358,0.011445
1359,0.011647
1360,0.011434
1361,0.011551
1362,0.011534
1363,0.01147
1364,0.011453
1365,0.01153
1366,0.011437
1367,0.011445
1368,0.011418
1369,0.01167
1370,0.011433
1371,0.012418
1372,0.012792
1373,0.01143
1374,0.011448
1375,0.011528
1376,0.011552
1377,0.01151
1378,0.011551
1379,0.011576
1380,0.011708
1381,0.011487
1382,0.011445
1383,0.011536
1384,0.012841
1385,0.011593
1386,0.011571
1387,0.011541
1388,0.011399
1389,0.011509
1390,0.076969
1391,0.011448
1392,0.011493
1393,0.011316
1394,0.011818
1395,0.011355
1396,0.011397
1397,0.011388
1398,0.011704
1399,0.011453
1400,0.011496
1401,0.011483
1402,0.011581
1403,0.011344
1404,0.011527
1405,0.011385
1406,0.011769
1407,0.011447
1408,0.01143
1409,0.011441
1410,0.011728
1411,0.011317
1412,0.011556
1413,0.012719
1414,0.011444
1415,0.011322
1416,0.01137
1417,0.011493
1418,0.011466
1419,0.011403
1420,0.011659
1421,0.011565
1422,0.011456
1423,0.011373
1424,0.011657
1425,0.011417
1426,0.011519
1427,0.013835
1428,0.011398
1429,0.01143
1430,0.011359
1431,0.011356
1432,0.011722
1433,0.011419
1434,0.011436
1435,0.011498
1436,0.011524
1437,0.01154
1438,0.011519
1439,0.011419
1440,0.011565
1441,0.011372
1442,0.011465
1443,0.011389
1444,0.012639
1445,0.011374
1446,0.011018
1447,0.01076
1448,0.010713
1449,0.010557
1450,0.010571
1451,0.010554
1452,0.01054
1453,0.010565
1454,0.010771
1455,0.011305
1456,0.01153
1457,0.011629
1458,0.01152
1459,0.01167
1460,0.011391
1461,0.011521
1462,0.011474
1463,0.011552
1464,0.011516
1465,0.0114
1466,0.011428
1467,0.011647
1468,0.016734
1469,0.011443
1470,0.011553
1471,0.011307
1472,0.011428
1473,0.011424
1474,0.011479
1475,0.011484
1476,0.011401
1477,0.011557
1478,0.011433
1479,0.011612
1480,0.011391
1481,0.011585
1482,0.011487
1483,0.01154
1484,0.01153
1485,0.023135
1486,0.059747
1487,0.011571
1488,0.011405
1489,0.011417
1490,0.012829
1491,0.011379
1492,0.011435
1493,0.012563
1494,0.011335
1495,0.012969
1496,0.011397
1497,0.011357
1498,0.011312
1499,0.011397
1500,0.0115
1501,0.011471
1502,0.011438
1503,0.011579
1504,0.011377
1505,0.011669
1506,0.012681
1507,0.011511
1508,0.011334
1509,0.011372
1510,0.011412
1511,0.011496
1512,0.01139
1513,0.011669
1514,0.011541
1515,0.011451
1516,0.011393
1517,0.011581
1518,0.011322
1519,0.011386
1520,0.011474
1521,0.011323
1522,0.011457
1523,0.011366
1524,0.011534
1525,0.011433
1526,0.017623
1527,0.011322
1528,0.011301
1529,0.011293
1530,0.011486
1531,0.011528
1532,0.011364
1533,0.011393
1534,0.011429
1535,0.01145
1536,0.01137
1537,0.011416
1538,0.011625
1539,0.011588
1540,0.011502
1541,0.011425
1542,0.011535
1543,0.011475
1544,0.011526
1545,0.011409
1546,0.011509
1547,0.011511
1548,0.011523
1549,0.011374
1550,0.011736
1551,0.011404
1552,0.011468
1553,0.011423
1554,0.011477
1555,0.011505
1556,0.011614
1557,0.013354
1558,0.01164
1559,0.016172
1560,0.01131
1561,0.011404
1562,0.011386
1563,0.01156
1564,0.011426
1565,0.01154
1566,0.011428
